Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Label
867.1159,1.47,9.55,0.65,-0.03,-0.02,0.01,Stand
867.2211409,1.45,9.54,0.62,-0.01,-0.02,0.01,Stand
867.3260159,1.45,9.53,0.64,-0.02,-0.02,0.01,Stand
867.4311962,1.46,9.5,0.63,-0.02,-0.02,0.01,Stand
867.537163,1.45,9.56,0.65,-0.01,-0.02,0.01,Stand
867.642149,1.47,9.52,0.65,-0.01,-0.03,0.01,Stand
867.7458889,1.45,9.53,0.67,-0.02,-0.02,0.01,Stand
867.8519621,1.43,9.5,0.67,-0.01,-0.03,0.01,Stand
867.955976,1.42,9.51,0.61,-0.01,-0.02,0.01,Stand
868.0622141,1.47,9.51,0.65,-0.02,-0.01,0.01,Stand
868.1971819,1.43,9.5,0.66,-0.02,-0.03,0.01,Stand
868.2721701,1.43,9.5,0.64,-0.02,-0.01,0.01,Stand
868.3770621,1.44,9.48,0.64,-0.02,-0.04,0.01,Stand
868.4809752,1.45,9.51,0.63,-0.02,-0.03,0.01,Stand
868.585902,1.48,9.52,0.62,-0.02,-0.02,0.01,Stand
868.6910551,1.44,9.52,0.64,-0.02,-0.03,0.01,Stand
868.7959659,1.47,9.51,0.63,-0.02,-0.02,0.01,Stand
868.9009242,1.44,9.51,0.64,-0.01,-0.02,0.01,Stand
869.0058632,1.48,9.51,0.63,-0.02,-0.02,0.01,Stand
869.1121221,1.42,9.5,0.64,-0.01,-0.02,0.01,Stand
869.2320561,1.48,9.54,0.66,-0.02,-0.03,0.01,Stand
869.3220742,1.45,9.52,0.65,-0.01,-0.03,0.01,Stand
869.4259472,1.47,9.53,0.63,-0.01,-0.01,0.01,Stand
869.532027,1.46,9.54,0.61,-0.01,-0.03,0.01,Stand
869.637284,1.48,9.55,0.64,-0.02,-0.03,0.01,Stand
869.742039,1.49,9.52,0.63,-0.02,-0.02,0.01,Stand
869.8471789,1.45,9.54,0.63,-0.02,-0.02,0,Stand
869.951771,1.46,9.52,0.61,-0.02,-0.02,0.01,Stand
870.0561481,1.44,9.51,0.62,-0.02,-0.03,0.01,Stand
870.1611121,1.45,9.5,0.63,-0.02,-0.03,0.01,Stand
870.266423,1.45,9.51,0.63,-0.02,-0.03,0.01,Stand
870.3701849,1.45,9.5,0.61,-0.03,-0.02,0.01,Stand
870.4760561,1.44,9.51,0.62,-0.03,-0.03,0.01,Stand
870.582226,1.44,9.5,0.59,-0.02,-0.03,0.01,Stand
870.687212,1.47,9.5,0.64,-0.02,-0.02,0.01,Stand
870.7920399,1.43,9.54,0.64,-0.02,-0.02,0.01,Stand
870.8971319,1.46,9.52,0.61,-0.01,-0.02,0.01,Stand
871.0010979,1.43,9.51,0.62,-0.02,-0.03,0.01,Stand
871.1060081,1.45,9.49,0.64,-0.01,-0.01,0.01,Stand
871.211062,1.46,9.54,0.63,-0.02,-0.03,0.01,Stand
871.3160961,1.41,9.49,0.62,-0.02,-0.01,0.01,Stand
871.4210579,1.42,9.54,0.61,-0.03,-0.02,0.01,Stand
871.52613,1.46,9.52,0.61,-0.02,-0.03,0.01,Stand
871.632221,1.45,9.49,0.62,-0.02,-0.03,0.01,Stand
871.7370679,1.44,9.49,0.62,-0.02,-0.01,0.01,Stand
871.8421791,1.43,9.53,0.61,-0.02,-0.03,0.01,Stand
871.9471328,1.46,9.53,0.6,-0.02,-0.02,0.01,Stand
872.051677,1.48,9.53,0.62,-0.02,-0.02,0.01,Stand
872.1560371,1.45,9.53,0.62,-0.02,-0.02,0.01,Stand
872.260978,1.45,9.51,0.62,-0.02,-0.01,0.01,Stand
872.3659179,1.45,9.5,0.64,-0.01,-0.03,0.01,Stand
872.471081,1.46,9.52,0.62,-0.02,-0.02,0.01,Stand
872.57603,1.44,9.5,0.61,-0.01,-0.02,0.01,Stand
872.680949,1.47,9.5,0.62,-0.01,-0.03,0.01,Stand
872.7857931,1.45,9.54,0.6,-0.02,-0.02,0.01,Stand
872.890923,1.49,9.52,0.63,-0.02,-0.02,0.01,Stand
872.9960608,1.46,9.55,0.61,-0.02,-0.01,0.01,Stand
873.101028,1.47,9.53,0.65,-0.03,-0.02,0.01,Stand
873.2059591,1.49,9.51,0.6,-0.02,-0.02,0.01,Stand
873.325947,1.44,9.49,0.65,-0.01,-0.01,0.01,Stand
873.4158399,1.48,9.53,0.63,-0.03,-0.02,0.01,Stand
873.520788,1.43,9.52,0.62,-0.02,-0.02,0.01,Stand
873.6265872,1.45,9.53,0.63,-0.01,-0.02,0.01,Stand
873.7331519,1.47,9.54,0.61,-0.02,-0.02,0.01,Stand
873.8377781,1.46,9.54,0.63,-0.01,-0.03,0.01,Stand
873.9409821,1.49,9.52,0.61,-0.02,-0.03,0.01,Stand
874.045912,1.47,9.57,0.62,-0.02,-0.02,0.01,Stand
874.1522129,1.48,9.52,0.61,-0.01,-0.02,0.01,Stand
874.2572029,1.47,9.51,0.61,-0.02,-0.03,0.01,Stand
874.3622091,1.45,9.53,0.6,-0.02,-0.03,0.01,Stand
874.4671621,1.45,9.52,0.6,-0.01,-0.03,0.01,Stand
874.5870159,1.48,9.51,0.62,-0.02,-0.02,0.01,Stand
874.6770029,1.47,9.51,0.6,-0.02,-0.03,0.01,Stand
874.7810311,1.44,9.51,0.64,-0.02,-0.02,0.01,Stand
874.8860011,1.4,9.5,0.58,-0.02,-0.02,0.01,Stand
874.9920802,1.45,9.53,0.62,-0.02,-0.02,0.01,Stand
875.097008,1.47,9.55,0.59,-0.02,-0.03,0.01,Stand
875.2020211,1.49,9.53,0.61,-0.03,-0.02,0.01,Stand
875.305316,1.49,9.51,0.62,-0.02,-0.01,0.01,Stand
875.4104419,1.47,9.51,0.59,-0.02,-0.03,0.01,Stand
875.5167558,1.47,9.49,0.61,-0.01,-0.04,0.01,Stand
875.637722,1.46,9.49,0.61,-0.02,-0.02,0.01,Stand
875.7260249,1.47,9.53,0.62,-0.02,-0.03,0.01,Stand
875.8310761,1.44,9.51,0.62,-0.01,-0.03,0.01,Stand
875.9372809,1.45,9.54,0.62,-0.02,-0.02,0.01,Stand
876.042275,1.45,9.52,0.62,-0.02,-0.02,0.01,Stand
876.145905,1.46,9.52,0.6,-0.02,-0.02,0.01,Stand
876.252275,1.46,9.55,0.61,-0.02,-0.02,0.01,Stand
876.356127,1.47,9.49,0.6,-0.02,-0.03,0.01,Stand
876.4609919,1.48,9.52,0.62,-0.02,-0.02,0.01,Stand
876.5659399,1.48,9.54,0.59,-0.03,-0.02,0.01,Stand
876.6719649,1.48,9.51,0.63,-0.02,-0.01,0.01,Stand
876.7759321,1.52,9.51,0.64,-0.02,-0.02,0.01,Stand
876.8812091,1.49,9.51,0.62,-0.01,-0.02,0.01,Stand
876.9860921,1.47,9.55,0.61,-0.02,-0.02,0.01,Stand
877.0909722,1.46,9.53,0.62,-0.02,-0.02,0.01,Stand
877.1960261,1.49,9.54,0.62,-0.02,-0.02,0.01,Stand
877.3010521,1.45,9.5,0.61,-0.01,-0.02,0.01,Stand
877.4060071,1.45,9.51,0.63,-0.02,-0.02,0.01,Stand
877.511097,1.45,9.5,0.63,-0.02,-0.01,0.01,Stand
877.6160331,1.47,9.51,0.64,-0.02,-0.01,0.01,Stand
877.7216382,1.48,9.52,0.6,-0.02,-0.02,0.01,Stand
877.8259928,1.46,9.53,0.59,-0.03,-0.02,0.01,Stand
877.9309728,1.46,9.54,0.61,-0.02,-0.03,0.01,Stand
878.0363388,1.46,9.54,0.62,-0.02,-0.03,0.01,Stand
878.156076,1.48,9.5,0.62,-0.01,-0.02,0.01,Stand
878.246304,1.46,9.5,0.65,-0.02,-0.02,0.01,Stand
878.351428,1.49,9.53,0.66,-0.02,-0.02,0.01,Stand
878.4560661,1.44,9.51,0.61,-0.02,-0.03,0.01,Stand
878.5609331,1.47,9.53,0.62,-0.01,-0.03,0,Stand
878.6658249,1.48,9.51,0.6,-0.02,-0.03,0.01,Stand
878.771076,1.49,9.53,0.63,-0.02,-0.02,0,Stand
878.8758941,1.47,9.51,0.63,-0.02,-0.01,0.01,Stand
878.980979,1.46,9.5,0.62,-0.02,-0.01,0.01,Stand
879.0860071,1.45,9.49,0.65,-0.02,-0.01,0.01,Stand
879.1910899,1.47,9.56,0.61,-0.02,-0.02,0.01,Stand
879.2959559,1.49,9.56,0.62,-0.02,-0.02,0.01,Stand
879.4009299,1.47,9.51,0.62,-0.02,-0.03,0.01,Stand
879.5210171,1.45,9.54,0.64,-0.02,-0.02,0,Stand
879.6112239,1.44,9.5,0.64,-0.02,-0.02,0.01,Stand
879.716013,1.48,9.5,0.64,-0.02,-0.03,0.01,Stand
879.8209939,1.47,9.53,0.64,-0.03,-0.02,0.01,Stand
879.9267881,1.47,9.52,0.62,-0.01,-0.03,0.01,Stand
880.0310159,1.46,9.5,0.6,-0.01,-0.01,0.01,Stand
880.1371791,1.42,9.54,0.61,-0.02,-0.02,0.01,Stand
880.240968,1.45,9.51,0.64,-0.02,-0.02,0,Stand
880.3465359,1.43,9.54,0.63,-0.02,-0.02,0.01,Stand
880.4522989,1.47,9.5,0.61,-0.02,-0.02,0.01,Stand
880.556113,1.45,9.5,0.63,-0.02,-0.03,0.01,Stand
880.660203,1.48,9.51,0.62,-0.02,-0.03,0.01,Stand
880.7665021,1.46,9.51,0.62,-0.02,-0.02,0.01,Stand
880.872139,1.46,9.52,0.64,-0.02,-0.01,0.01,Stand
881.0072892,1.46,9.5,0.62,-0.02,-0.02,0.01,Stand
881.0822709,1.46,9.53,0.61,-0.02,-0.03,0.01,Stand
881.1872702,1.47,9.5,0.62,-0.01,-0.03,0.01,Stand
881.2923141,1.48,9.49,0.62,-0.02,-0.03,0.01,Stand
881.3975029,1.46,9.49,0.62,-0.02,-0.02,0.01,Stand
881.502574,1.43,9.52,0.63,-0.02,-0.02,0.01,Stand
881.6072929,1.47,9.5,0.63,-0.02,-0.02,0.01,Stand
881.7123089,1.45,9.5,0.64,-0.01,-0.04,0.01,Stand
881.8171079,1.42,9.53,0.6,-0.01,-0.04,0.01,Stand
881.923177,1.49,9.52,0.62,-0.01,-0.01,0.01,Stand
882.02702,1.49,9.5,0.61,-0.01,-0.02,0.01,Stand
882.1320391,1.48,9.51,0.64,-0.02,-0.03,0.01,Stand
882.2361588,1.46,9.53,0.62,-0.01,-0.03,0.01,Stand
882.3411429,1.5,9.53,0.62,-0.02,-0.02,0.01,Stand
882.446032,1.45,9.51,0.61,-0.02,-0.03,0.01,Stand
882.5513132,1.44,9.51,0.65,-0.01,-0.03,0.01,Stand
882.656065,1.44,9.5,0.61,-0.02,-0.02,0.01,Stand
882.7612522,1.47,9.52,0.59,-0.01,-0.02,0.01,Stand
882.865828,1.44,9.5,0.61,-0.02,-0.02,0.01,Stand
882.9711051,1.47,9.56,0.63,-0.01,-0.03,0.01,Stand
883.0761981,1.47,9.52,0.62,-0.02,-0.03,0.01,Stand
883.1809971,1.48,9.54,0.57,-0.02,-0.02,0.01,Stand
883.285964,1.47,9.48,0.61,-0.02,-0.03,0.01,Stand
883.390985,1.46,9.53,0.61,-0.01,-0.03,0.01,Stand
883.4960001,1.52,9.52,0.66,-0.01,-0.02,0.01,Stand
883.6011541,1.5,9.52,0.63,-0.02,-0.02,0.01,Stand
883.7060709,1.48,9.52,0.61,-0.03,-0.03,0.01,Stand
883.8111899,1.47,9.54,0.6,-0.02,-0.02,0.01,Stand
883.9161179,1.47,9.52,0.6,-0.02,-0.02,0.01,Stand
884.0364521,1.48,9.5,0.6,-0.02,-0.03,0.01,Stand
884.1261401,1.47,9.52,0.61,-0.02,-0.02,0.01,Stand
884.2309592,1.43,9.5,0.6,-0.02,-0.02,0.01,Stand
884.336508,1.46,9.51,0.62,-0.02,-0.01,0.01,Stand
884.441123,1.47,9.52,0.62,-0.02,-0.02,0.01,Stand
884.5459859,1.49,9.53,0.61,-0.01,-0.01,0.01,Stand
884.651401,1.48,9.52,0.62,-0.02,-0.03,0.01,Stand
884.756233,1.48,9.51,0.6,-0.02,-0.02,0.01,Stand
884.8623159,1.47,9.49,0.63,-0.02,-0.02,0.01,Stand
884.9673111,1.49,9.53,0.62,-0.01,-0.02,0.01,Stand
885.0721509,1.46,9.51,0.61,-0.02,-0.01,0.01,Stand
885.1759541,1.49,9.54,0.55,-0.02,-0.02,0.01,Stand
885.2803161,1.44,9.52,0.61,-0.01,-0.02,0.01,Stand
885.3857441,1.45,9.51,0.61,-0.01,-0.03,0.01,Stand
885.4910982,1.47,9.54,0.6,-0.02,-0.03,0.01,Stand
885.5960078,1.46,9.5,0.58,-0.02,-0.03,0.01,Stand
885.7010832,1.46,9.52,0.59,-0.02,-0.02,0.01,Stand
885.8071339,1.47,9.48,0.61,-0.02,-0.02,0.01,Stand
885.9123399,1.48,9.52,0.62,-0.02,-0.02,0.01,Stand
886.0173409,1.47,9.53,0.62,-0.01,-0.03,0.01,Stand
886.1220641,1.48,9.5,0.63,-0.01,-0.01,0.01,Stand
886.227344,1.48,9.5,0.61,-0.01,-0.04,0.01,Stand
886.332253,1.46,9.53,0.65,-0.02,-0.02,0.01,Stand
886.436444,1.47,9.5,0.62,-0.02,-0.02,0.01,Stand
886.542336,1.49,9.53,0.63,-0.01,-0.02,0.01,Stand
886.647023,1.47,9.49,0.56,-0.01,-0.04,0.01,Stand
886.7522922,1.48,9.54,0.63,-0.02,-0.04,0.01,Stand
886.8573098,1.47,9.53,0.58,-0.02,-0.02,0.01,Stand
886.9623649,1.47,9.52,0.59,-0.02,-0.02,0.01,Stand
887.067138,1.52,9.5,0.62,-0.02,-0.03,0.01,Stand
887.1710079,1.47,9.51,0.64,-0.02,-0.03,0,Stand
887.290776,1.5,9.53,0.6,-0.01,-0.03,0.01,Stand
887.396143,1.48,9.5,0.56,-0.01,-0.02,0.01,Stand
887.486016,1.47,9.51,0.62,-0.02,-0.02,0.01,Stand
887.591186,1.45,9.49,0.59,-0.02,-0.03,0.01,Stand
887.6961269,1.49,9.5,0.61,-0.01,-0.01,0.01,Stand
887.8010061,1.5,9.53,0.59,-0.02,-0.03,0.01,Stand
887.92102,1.5,9.52,0.59,-0.02,-0.03,0.01,Stand
888.0111051,1.47,9.52,0.59,-0.02,-0.03,0.01,Stand
888.1161861,1.46,9.5,0.58,-0.02,-0.01,0.01,Stand
888.2209721,1.49,9.5,0.61,-0.02,-0.03,0.01,Stand
888.3261349,1.52,9.53,0.59,-0.02,-0.01,0.01,Stand
888.4308238,1.47,9.51,0.61,-0.02,-0.03,0.01,Stand
888.536376,1.49,9.53,0.58,-0.02,-0.01,0.01,Stand
888.6416371,1.47,9.5,0.64,-0.02,-0.02,0.01,Stand
888.7472041,1.47,9.53,0.57,-0.02,-0.02,0.01,Stand
888.8520591,1.49,9.53,0.6,-0.03,-0.02,0.01,Stand
888.956424,1.45,9.5,0.6,-0.02,-0.03,0.01,Stand
889.061142,1.51,9.53,0.57,-0.01,-0.03,0.01,Stand
889.167155,1.49,9.54,0.59,-0.02,-0.03,0.01,Stand
889.2720749,1.51,9.53,0.6,-0.01,-0.03,0.01,Stand
889.3771091,1.49,9.5,0.59,-0.01,-0.03,0,Stand
889.4823229,1.51,9.5,0.58,-0.02,-0.04,0.01,Stand
889.587158,1.52,9.51,0.59,-0.02,-0.03,0.01,Stand
889.690922,1.5,9.52,0.59,-0.02,-0.03,0.01,Stand
889.7961142,1.5,9.53,0.58,-0.02,-0.02,0.01,Stand
889.90116,1.5,9.54,0.57,-0.02,-0.04,0.01,Stand
890.0073171,1.5,9.55,0.59,-0.03,-0.04,0.01,Stand
890.1122141,1.48,9.52,0.58,-0.02,-0.02,0.01,Stand
890.217309,1.48,9.52,0.59,-0.02,-0.02,0.01,Stand
890.321007,1.48,9.53,0.57,-0.01,-0.04,0.01,Stand
890.4266739,1.53,9.52,0.6,-0.02,-0.03,0.01,Stand
890.5324299,1.54,9.5,0.59,-0.02,-0.03,0.01,Stand
890.6374059,1.48,9.5,0.58,-0.03,-0.01,0.01,Stand
890.7423348,1.5,9.56,0.58,-0.02,-0.03,0.01,Stand
890.8483388,1.5,9.51,0.59,-0.02,-0.03,0.01,Stand
890.9523461,1.5,9.5,0.58,-0.02,-0.02,0.01,Stand
891.0574698,1.48,9.51,0.6,-0.02,-0.03,0.01,Stand
891.1621511,1.53,9.55,0.58,-0.01,-0.02,0.01,Stand
891.2669802,1.5,9.52,0.61,-0.02,-0.02,0.01,Stand
891.3711522,1.49,9.53,0.58,-0.01,-0.01,0.01,Stand
891.4759071,1.49,9.51,0.6,-0.01,-0.02,0.01,Stand
891.581434,1.5,9.51,0.57,-0.02,-0.02,0.01,Stand
891.6873209,1.5,9.53,0.56,-0.01,-0.02,0.01,Stand
891.7918141,1.48,9.52,0.57,-0.02,-0.02,0.01,Stand
891.8968089,1.52,9.53,0.58,-0.02,-0.02,0.01,Stand
892.0010202,1.49,9.49,0.58,-0.02,-0.02,0.01,Stand
892.1064701,1.55,9.54,0.59,-0.02,-0.03,0.01,Stand
892.2114549,1.56,9.54,0.57,-0.03,-0.03,0.01,Stand
892.3158112,1.52,9.53,0.59,-0.02,-0.02,0.01,Stand
892.420927,1.53,9.55,0.57,-0.02,-0.01,0.01,Stand
892.5260069,1.49,9.5,0.58,-0.01,-0.03,0.01,Stand
892.6323121,1.5,9.5,0.57,-0.02,-0.03,0.01,Stand
892.737262,1.55,9.52,0.59,-0.02,-0.02,0.01,Stand
892.842315,1.51,9.53,0.57,-0.02,-0.04,0.01,Stand
892.9460652,1.52,9.5,0.59,-0.02,-0.02,0.01,Stand
893.052428,1.5,9.51,0.57,-0.02,-0.02,0.01,Stand
893.1570489,1.51,9.51,0.56,-0.01,-0.03,0.01,Stand
893.262357,1.52,9.52,0.56,-0.02,-0.03,0.01,Stand
893.3682129,1.5,9.51,0.58,-0.01,-0.03,0.01,Stand
893.4709611,1.5,9.51,0.56,-0.02,-0.03,0,Stand
893.5760591,1.53,9.49,0.57,-0.02,-0.04,0.01,Stand
893.6809149,1.51,9.51,0.58,-0.03,-0.01,0.01,Stand
893.7859919,1.52,9.54,0.51,-0.03,-0.01,0.01,Stand
893.891186,1.51,9.52,0.57,-0.03,-0.02,0.01,Stand
893.996136,1.5,9.54,0.56,-0.03,-0.03,0,Stand
894.1021781,1.49,9.51,0.56,-0.04,-0.02,0,Stand
894.2073131,1.51,9.55,0.61,-0.03,-0.02,0.01,Stand
894.312202,1.48,9.51,0.64,-0.03,-0.01,0.01,Stand
894.4173849,1.49,9.5,0.64,-0.03,-0.02,0,Stand
894.5210721,1.52,9.51,0.68,-0.02,-0.03,0.01,Stand
894.6261942,1.49,9.52,0.66,-0.02,-0.02,0,Stand
894.730999,1.47,9.51,0.7,-0.02,-0.03,0,Stand
894.836472,1.48,9.52,0.7,-0.02,-0.02,0,Stand
894.941258,1.48,9.51,0.68,-0.02,-0.03,0,Stand
895.0762329,1.5,9.52,0.69,-0.02,-0.02,0.01,Stand
895.1515069,1.46,9.5,0.69,-0.02,-0.02,0.01,Stand
895.2561002,1.49,9.53,0.71,-0.03,-0.02,0.01,Stand
895.3603971,1.48,9.5,0.68,-0.02,-0.03,0.01,Stand
895.4659698,1.47,9.5,0.76,-0.02,-0.03,0.01,Stand
895.5712729,1.41,9.48,0.67,-0.02,-0.02,0.01,Stand
895.675081,1.45,9.5,0.71,-0.01,-0.01,0.01,Stand
895.780473,1.45,9.49,0.69,-0.01,0,0.01,Stand
895.8861749,1.48,9.54,0.7,-0.01,-0.03,0.01,Stand
895.991184,1.48,9.52,0.68,-0.02,-0.02,0.01,Stand
896.0960948,1.48,9.52,0.66,-0.02,-0.04,0.01,Stand
896.2011571,1.45,9.52,0.68,-0.01,-0.04,0.01,Stand
896.3062079,1.47,9.5,0.68,-0.01,-0.02,0.01,Stand
896.4111371,1.48,9.52,0.68,-0.02,-0.02,0.01,Stand
896.5170732,1.49,9.51,0.68,-0.01,-0.02,0.01,Stand
896.6217358,1.44,9.5,0.68,-0.01,-0.03,0.01,Stand
896.727392,1.48,9.54,0.67,-0.02,-0.02,0.01,Stand
896.8321352,1.47,9.51,0.68,-0.02,-0.02,0.01,Stand
896.937413,1.51,9.52,0.7,-0.01,-0.02,0.01,Stand
897.0422351,1.47,9.51,0.66,-0.02,-0.01,0.01,Stand
897.147289,1.46,9.52,0.71,-0.03,-0.03,0.01,Stand
897.2523561,1.53,9.51,0.7,-0.03,-0.02,0.01,Stand
897.3562579,1.53,9.55,0.68,-0.02,-0.03,0.01,Stand
897.4612851,1.49,9.49,0.71,-0.02,-0.03,0.01,Stand
897.5661602,1.48,9.52,0.72,-0.02,-0.03,0.01,Stand
897.672142,1.45,9.52,0.68,-0.01,-0.04,0.01,Stand
897.777324,1.47,9.53,0.68,-0.01,-0.01,0.01,Stand
897.8819342,1.47,9.51,0.68,-0.02,-0.01,0.01,Stand
897.9870191,1.5,9.5,0.68,-0.02,-0.03,0.01,Stand
898.0925,1.51,9.54,0.67,-0.02,-0.04,0.01,Stand
898.1972871,1.51,9.51,0.69,-0.02,-0.02,0.01,Stand
898.3018632,1.48,9.5,0.68,-0.02,-0.01,0.01,Stand
898.4072299,1.49,9.52,0.66,-0.02,-0.02,0.01,Stand
898.5122402,1.47,9.52,0.69,-0.02,-0.03,0,Stand
898.616502,1.49,9.5,0.67,-0.01,-0.03,0.01,Stand
898.7222841,1.5,9.52,0.68,-0.02,-0.03,0,Stand
898.8273799,1.46,9.51,0.65,-0.02,-0.01,0.01,Stand
898.9323981,1.51,9.53,0.65,-0.02,-0.04,0.01,Stand
899.0374799,1.51,9.53,0.67,-0.02,-0.03,0.01,Stand
899.142276,1.5,9.51,0.64,-0.02,-0.02,0.01,Stand
899.2473409,1.47,9.49,0.66,-0.02,-0.03,0.01,Stand
899.352432,1.46,9.47,0.65,-0.02,-0.02,0.01,Stand
899.4572511,1.46,9.52,0.63,-0.02,-0.05,0.01,Stand
899.5622368,1.49,9.5,0.67,-0.01,-0.01,0.01,Stand
899.667423,1.47,9.49,0.64,-0.02,-0.03,0.01,Stand
899.772202,1.47,9.49,0.62,-0.02,-0.03,0.01,Stand
899.8774981,1.46,9.52,0.65,-0.02,-0.01,0.01,Stand
899.982367,1.46,9.49,0.66,-0.02,-0.02,0.01,Stand
900.0869639,1.5,9.51,0.66,-0.02,-0.03,0.01,Stand
900.1919391,1.52,9.51,0.66,-0.02,-0.02,0.01,Stand
900.2952859,1.46,9.51,0.66,-0.01,-0.02,0.01,Stand
900.4005911,1.47,9.53,0.65,-0.02,-0.03,0.01,Stand
900.5067389,1.47,9.51,0.66,-0.02,-0.01,0.01,Stand
900.6124201,1.42,9.54,0.6,-0.02,-0.02,0.01,Stand
900.7160771,1.56,9.54,0.62,-0.02,-0.03,0.01,Stand
900.8221121,1.5,9.5,0.64,-0.02,-0.03,0.01,Stand
900.927376,1.47,9.52,0.64,-0.02,-0.03,0.01,Stand
901.0312362,1.5,9.52,0.66,-0.02,0,0.01,Stand
901.1364338,1.53,9.53,0.63,-0.01,-0.03,0.01,Stand
901.2424009,1.5,9.52,0.64,-0.02,-0.03,0.01,Stand
901.347307,1.46,9.51,0.65,-0.02,-0.03,0.01,Stand
901.4664829,1.5,9.5,0.64,-0.02,-0.02,0.01,Stand
901.5576079,1.5,9.48,0.64,-0.02,-0.03,0.01,Stand
901.6623859,1.53,9.54,0.63,-0.02,-0.04,0.01,Stand
901.7670908,1.52,9.54,0.67,-0.02,-0.02,0.01,Stand
901.8712711,1.5,9.5,0.65,-0.02,-0.03,0.01,Stand
901.976145,1.47,9.51,0.64,-0.02,-0.02,0.01,Stand
902.0811272,1.51,9.48,0.63,-0.02,-0.03,0.01,Stand
902.1860721,1.5,9.52,0.63,-0.02,-0.01,0.01,Stand
902.2912409,1.52,9.53,0.65,-0.02,-0.01,0.01,Stand
902.396101,1.53,9.51,0.65,-0.02,-0.01,0.01,Stand
902.5012879,1.49,9.51,0.65,-0.02,-0.02,0,Stand
902.606276,1.53,9.51,0.69,-0.02,-0.01,0.01,Stand
902.7112701,1.46,9.5,0.62,-0.01,-0.03,0.01,Stand
902.8163021,1.48,9.51,0.63,-0.01,-0.02,0.01,Stand
902.920974,1.48,9.5,0.62,-0.02,-0.02,0.01,Stand
903.026283,1.51,9.53,0.63,-0.02,-0.02,0.01,Stand
903.1311679,1.47,9.49,0.65,-0.02,-0.02,0.01,Stand
903.2363372,1.52,9.52,0.63,-0.02,-0.02,0.01,Stand
903.341249,1.51,9.53,0.63,-0.02,-0.04,0.01,Stand
903.446161,1.47,9.49,0.63,-0.02,-0.01,0.01,Stand
903.551389,1.45,9.51,0.61,-0.01,-0.03,0.01,Stand
903.656244,1.5,9.48,0.63,-0.02,-0.04,0.01,Stand
903.762347,1.53,9.5,0.63,-0.03,-0.02,0.01,Stand
903.8680391,1.48,9.52,0.64,-0.01,-0.01,0.01,Stand
903.971148,1.5,9.52,0.6,-0.03,-0.02,0.01,Stand
904.076314,1.51,9.53,0.62,-0.01,-0.02,0.01,Stand
904.1811011,1.5,9.52,0.64,-0.03,-0.04,0.01,Stand
904.286238,1.51,9.51,0.63,-0.02,-0.02,0.01,Stand
904.391156,1.5,9.48,0.64,-0.03,-0.02,0.01,Stand
904.4963782,1.49,9.53,0.63,-0.02,-0.04,0.01,Stand
904.6013849,1.51,9.5,0.63,-0.02,-0.04,0,Stand
904.706259,1.49,9.5,0.65,-0.02,-0.04,0.01,Stand
904.811136,1.5,9.51,0.64,-0.02,-0.03,0.01,Stand
904.9157629,1.48,9.5,0.65,-0.02,-0.03,0.01,Stand
905.0209799,1.48,9.55,0.66,-0.02,-0.03,0.01,Stand
905.1269538,1.49,9.5,0.66,-0.01,-0.01,0.01,Stand
905.2322831,1.49,9.49,0.64,-0.02,-0.02,0.01,Stand
905.3366511,1.52,9.5,0.62,-0.01,-0.01,0.01,Stand
905.4416289,1.52,9.47,0.63,-0.01,-0.03,0.01,Stand
905.5473299,1.53,9.53,0.64,-0.01,-0.01,0.01,Stand
905.6515319,1.49,9.47,0.67,-0.02,-0.01,0.01,Stand
905.757134,1.5,9.53,0.61,-0.02,-0.01,0.01,Stand
905.862406,1.52,9.5,0.6,-0.02,-0.02,0.01,Stand
905.9806509,1.52,9.53,0.63,-0.02,-0.03,0.01,Stand
906.0712681,1.5,9.5,0.63,-0.02,-0.03,0.01,Stand
906.1770849,1.5,9.52,0.62,-0.02,-0.02,0,Stand
906.2823911,1.52,9.51,0.61,-0.02,-0.01,0.01,Stand
906.3871989,1.49,9.49,0.64,-0.02,-0.02,0.01,Stand
906.4911129,1.52,9.52,0.59,-0.03,-0.03,0.01,Stand
906.5961781,1.52,9.51,0.64,-0.02,-0.02,0,Stand
906.702224,1.52,9.51,0.61,-0.02,-0.03,0.01,Stand
906.8074422,1.55,9.5,0.58,-0.02,-0.02,0.01,Stand
906.9112439,1.51,9.52,0.62,-0.02,-0.04,0.01,Stand
907.016063,1.53,9.54,0.63,-0.01,-0.01,0.01,Stand
907.122237,1.5,9.5,0.63,-0.02,-0.01,0.01,Stand
907.227376,1.5,9.51,0.61,-0.02,-0.02,0.01,Stand
907.3324091,1.47,9.51,0.6,-0.02,-0.02,0.01,Stand
907.437392,1.52,9.5,0.64,-0.02,-0.03,0.01,Stand
907.542383,1.56,9.53,0.6,-0.02,-0.02,0.01,Stand
907.6468689,1.51,9.49,0.64,-0.02,-0.01,0.01,Stand
907.7523839,1.51,9.49,0.61,-0.02,-0.02,0.01,Stand
907.8861339,1.47,9.49,0.61,-0.02,-0.02,0.01,Stand
907.961061,1.49,9.49,0.62,-0.02,-0.02,0.01,Stand
908.066226,1.5,9.49,0.6,-0.02,-0.02,0.01,Stand
908.1721468,1.5,9.54,0.61,-0.01,-0.02,0.01,Stand
