Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
MPY ESP32,1222.542953968048,0.89,9.57,-0.02,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,1222.6480340957642,0.86,9.64,-0.04,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1222.7689981460571,0.9,9.67,0.01,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1222.8581809997559,0.9,9.62,-0.0,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1222.9628720283508,0.85,9.58,-0.03,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1223.0676159858704,0.87,9.63,-0.06,-0.02,-0.03,0.02,Unmarked
MPY ESP32,1223.1726891994476,0.96,9.64,0.04,-0.03,-0.03,0.02,Unmarked
MPY ESP32,1223.2776260375977,0.95,9.6,0.08,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1223.3829791545868,0.91,9.58,-0.02,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1223.487093925476,0.92,9.58,0.01,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1223.593274116516,0.93,9.63,-0.03,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1223.6985530853271,0.92,9.62,-0.04,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1223.803505897522,0.88,9.56,-0.04,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1223.9082238674164,0.95,9.62,-0.05,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1224.0286388397217,0.9,9.58,-0.04,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1224.11865401268,0.96,9.63,-0.03,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1224.2230341434479,0.89,9.61,-0.03,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1224.3286740779877,0.91,9.64,-0.03,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1224.4335989952087,0.91,9.62,-0.04,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1224.5379979610443,0.53,9.69,0.23,-0.02,-0.07,-0.02,Unmarked
MPY ESP32,1224.643548965454,0.91,9.18,0.02,-0.03,-0.12,0.03,Unmarked
MPY ESP32,1224.7485518455505,1.18,9.69,-0.01,-0.03,-0.06,0.03,Unmarked
MPY ESP32,1224.853776216507,1.05,9.67,-0.12,0.0,0.01,-0.01,Unmarked
MPY ESP32,1224.9585809707642,0.77,9.61,-0.04,0.02,0.09,0.01,Unmarked
MPY ESP32,1225.0637419223785,1.15,9.61,-0.01,-0.01,0.06,0.03,Unmarked
MPY ESP32,1225.1684210300446,0.56,9.45,0.0,-0.01,0.07,0.01,Unmarked
MPY ESP32,1225.2735438346863,1.14,9.6,-0.02,-0.0,-0.01,0.02,Unmarked
MPY ESP32,1225.3788430690765,0.86,9.66,-0.13,0.04,0.12,0.02,Unmarked
MPY ESP32,1225.4829580783844,1.13,9.54,-0.02,-0.03,-0.04,0.01,Unmarked
MPY ESP32,1225.5875880718231,0.95,9.62,-0.07,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1225.6926510334015,0.87,9.58,-0.07,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1225.7979609966278,0.92,9.59,-0.06,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1225.9029610157013,0.97,9.57,-0.03,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1226.0080711841583,0.96,9.56,-0.04,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1226.1134090423584,0.88,9.65,-0.11,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1226.2184801101685,0.86,9.62,-0.08,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1226.3248720169067,0.98,9.69,-0.11,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1226.4284269809723,0.88,9.56,-0.09,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1226.5323078632355,0.85,9.59,-0.13,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1226.638226032257,0.83,9.61,0.03,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1226.7430140972137,0.9,9.58,-0.06,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1226.848484992981,0.87,9.6,-0.13,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1226.9536628723145,0.83,9.6,-0.09,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1227.0599019527435,0.79,9.59,-0.1,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1227.1630129814148,0.84,9.64,-0.1,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,1227.2830209732056,0.8,9.57,-0.07,0.0,-0.03,-0.02,Unmarked
MPY ESP32,1227.3734850883484,0.75,9.57,-0.15,0.01,-0.02,-0.01,Unmarked
MPY ESP32,1227.4781041145325,0.79,9.65,-0.17,-0.01,-0.03,-0.01,Unmarked
MPY ESP32,1227.5823810100555,0.9,9.69,-0.13,0.01,-0.04,-0.02,Unmarked
MPY ESP32,1227.6879119873047,0.67,9.55,-0.2,0.0,-0.03,-0.02,Unmarked
MPY ESP32,1227.793359041214,0.8,9.67,-0.24,-0.0,-0.03,-0.01,Unmarked
MPY ESP32,1227.8982031345367,0.71,9.66,-0.24,-0.01,-0.03,-0.01,Unmarked
MPY ESP32,1228.0032210350037,0.7,9.65,-0.26,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1228.10773396492,0.76,9.6,-0.3,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1228.2129850387573,0.69,9.63,-0.26,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1228.3183732032776,0.68,9.62,-0.28,-0.03,-0.01,-0.01,Unmarked
MPY ESP32,1228.4228570461273,0.64,9.6,-0.3,-0.01,-0.03,-0.01,Unmarked
MPY ESP32,1228.5279259681702,0.62,9.57,-0.24,-0.03,-0.03,-0.0,Unmarked
MPY ESP32,1228.6475870609283,0.64,9.59,-0.22,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1228.7378120422363,0.64,9.64,-0.29,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1228.8429758548737,0.5,9.57,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1228.9480109214783,0.71,9.65,-0.25,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1229.053703069687,0.64,9.6,-0.24,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1229.158667087555,0.59,9.69,-0.29,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1229.2800590991974,0.59,9.62,-0.25,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1229.3686881065369,0.65,9.65,-0.25,-0.02,-0.03,-0.0,Unmarked
MPY ESP32,1229.4745781421661,0.57,9.62,-0.26,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1229.5784139633179,0.62,9.67,-0.29,-0.04,-0.01,0.02,Unmarked
MPY ESP32,1229.6832659244537,0.68,9.64,-0.2,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1229.788645029068,0.62,9.62,-0.21,-0.03,-0.04,0.02,Unmarked
MPY ESP32,1229.8933968544006,0.59,9.61,-0.2,-0.02,-0.02,0.02,Unmarked
MPY ESP32,1229.9986028671265,0.73,9.65,-0.18,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1230.1037020683289,0.71,9.63,-0.22,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1230.2080261707306,0.64,9.59,-0.19,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1230.3145830631256,0.73,9.64,-0.16,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1230.4475791454315,0.72,9.63,-0.19,-0.0,-0.02,0.02,Unmarked
MPY ESP32,1230.523036956787,0.7,9.62,-0.26,-0.01,-0.01,0.02,Unmarked
MPY ESP32,1230.627809047699,0.68,9.6,-0.22,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1230.734002828598,0.71,9.63,-0.2,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1230.8380641937256,0.72,9.66,-0.27,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1230.9437029361725,0.71,9.62,-0.25,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1231.0486969947815,0.69,9.65,-0.26,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1231.1532652378082,0.72,9.61,-0.24,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1231.2579498291016,0.73,9.64,-0.25,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1231.3635110855103,0.75,9.63,-0.25,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1231.4682018756866,0.73,9.58,-0.24,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1231.5730328559875,0.72,9.61,-0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1231.6789469718933,0.75,9.66,-0.23,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1231.782961845398,0.71,9.59,-0.21,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1231.8875439167023,0.73,9.62,-0.25,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1231.9944341182709,-0.22,9.71,-0.7,-0.03,-0.02,0.03,Unmarked
MPY ESP32,1232.0972809791565,0.26,9.69,-0.47,-0.03,-0.05,0.02,Unmarked
MPY ESP32,1232.2025949954987,0.93,9.61,-0.22,-0.01,0.09,0.01,Unmarked
MPY ESP32,1232.3081049919128,0.79,9.61,-0.12,-0.03,-0.08,0.01,Unmarked
MPY ESP32,1232.4131381511688,0.7,9.71,-0.31,-0.02,-0.09,0.01,Unmarked
MPY ESP32,1232.5189170837402,0.79,9.58,-0.19,-0.01,-0.01,-0.0,Unmarked
MPY ESP32,1232.6236898899078,0.56,9.66,-0.3,-0.02,0.02,-0.01,Unmarked
MPY ESP32,1232.728052854538,0.71,9.7,-0.3,-0.01,-0.01,0.0,Unmarked
MPY ESP32,1232.8335101604462,0.72,9.65,-0.29,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1232.9386529922485,0.72,9.65,-0.31,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1233.0430901050568,0.7,9.63,-0.31,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1233.148728132248,0.7,9.62,-0.29,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1233.253653049469,0.71,9.62,-0.29,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1233.3581960201263,0.69,9.64,-0.28,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1233.4636690616608,0.66,9.62,-0.36,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1233.5689539909363,0.64,9.64,-0.34,-0.01,-0.01,-0.0,Unmarked
MPY ESP32,1233.6731750965118,0.67,9.63,-0.31,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1233.77863407135,0.69,9.65,-0.35,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1233.8836510181427,0.67,9.63,-0.35,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1233.9888129234314,0.68,9.59,-0.34,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1234.0924940109253,0.05,10.01,-1.07,-0.05,-0.05,-0.0,Unmarked
MPY ESP32,1234.1984288692474,0.39,9.67,-0.61,-0.01,-0.0,-0.01,Unmarked
MPY ESP32,1234.3038330078125,0.31,9.41,-0.38,-0.0,-0.02,0.01,Unmarked
MPY ESP32,1234.4079978466034,0.68,9.3,-0.59,-0.18,-0.07,0.02,Unmarked
MPY ESP32,1234.5137121677399,0.7,9.74,-0.49,-0.04,-0.0,0.02,Unmarked
MPY ESP32,1234.6183128356934,0.71,9.45,-0.34,-0.09,-0.05,0.01,Unmarked
MPY ESP32,1234.7235779762268,0.58,9.49,-0.17,0.03,-0.02,0.01,Unmarked
MPY ESP32,1234.829782962799,0.41,9.65,-0.51,-0.04,-0.03,0.01,Unmarked
MPY ESP32,1234.9331440925598,0.83,9.75,-0.4,-0.04,-0.02,0.01,Unmarked
MPY ESP32,1235.0387160778046,0.71,9.8,-0.37,-0.03,-0.02,-0.01,Unmarked
MPY ESP32,1235.1437220573425,0.42,9.74,-0.5,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1235.2506470680237,0.24,10.81,-1.41,-0.11,-0.05,0.02,Unmarked
MPY ESP32,1235.353199005127,0.63,9.61,-0.35,-0.0,-0.02,0.0,Unmarked
MPY ESP32,1235.4580631256104,0.66,9.62,-0.36,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1235.562599182129,0.54,9.56,-0.36,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,1235.6673431396484,0.09,9.83,-0.68,-0.06,-0.06,0.0,Unmarked
MPY ESP32,1235.7732238769531,0.65,9.62,-0.41,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1235.877447128296,0.59,9.66,-0.36,-0.04,-0.03,0.0,Unmarked
MPY ESP32,1235.983670949936,0.64,9.6,-0.29,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1236.0888481140137,0.62,9.67,-0.42,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1236.1931121349335,0.57,9.62,-0.35,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1236.2985410690308,0.63,9.67,-0.36,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1236.40394115448,0.56,9.61,-0.37,-0.0,-0.01,0.01,Unmarked
MPY ESP32,1236.5084040164948,0.53,9.62,-0.44,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1236.6136660575867,0.56,9.64,-0.42,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1236.7185440063477,0.59,9.64,-0.38,0.0,-0.03,-0.0,Unmarked
MPY ESP32,1236.837975025177,0.57,9.65,-0.44,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1236.9295349121094,0.56,9.6,-0.41,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1237.0332651138306,-0.69,9.65,-1.42,-0.08,0.03,-0.04,Unmarked
MPY ESP32,1237.1385860443115,0.39,9.64,-0.62,-0.0,0.01,0.03,Unmarked
MPY ESP32,1237.2435698509216,0.33,9.53,-0.46,-0.03,-0.04,0.01,Unmarked
MPY ESP32,1237.3490889072418,1.28,9.95,-0.11,-0.06,0.01,0.02,Unmarked
MPY ESP32,1237.4533369541168,0.25,9.62,-0.62,0.02,-0.04,-0.01,Unmarked
MPY ESP32,1237.5581481456757,0.59,9.61,-0.35,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1237.66286611557,0.55,9.61,-0.41,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1237.7684020996094,0.66,9.65,-0.44,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1237.8729269504547,0.67,9.61,-0.46,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1237.9779410362244,0.65,9.64,-0.42,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1238.0827162265778,0.63,9.61,-0.35,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1238.1879930496216,0.74,9.39,-0.15,0.0,-0.02,0.01,Unmarked
MPY ESP32,1238.2930159568787,0.62,9.65,-0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1238.398362159729,0.66,9.65,-0.43,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1238.5039520263672,0.4,9.31,-0.68,0.03,-0.06,-0.01,Unmarked
MPY ESP32,1238.6086819171906,0.92,9.6,-0.5,-0.0,-0.02,0.01,Unmarked
MPY ESP32,1238.7130920886993,0.46,9.83,-1.11,-0.03,-0.08,0.02,Unmarked
MPY ESP32,1238.8187940120697,-2.89,9.9,0.38,-0.12,-0.3,-0.01,Unmarked
MPY ESP32,1238.9238939285278,0.43,9.97,-1.94,0.02,-0.19,0.01,Unmarked
MPY ESP32,1239.0281789302826,0.53,9.43,-0.59,0.01,-0.11,-0.06,Unmarked
MPY ESP32,1239.1347498893738,0.79,9.46,-0.51,0.07,-0.04,-0.03,Unmarked
MPY ESP32,1239.2386169433594,0.7,9.63,-0.91,0.05,-0.05,-0.01,Unmarked
MPY ESP32,1239.357246875763,0.35,9.6,-1.2,-0.05,-0.05,0.01,Unmarked
MPY ESP32,1239.448035955429,0.68,9.86,-2.09,-0.01,-0.06,0.01,Unmarked
MPY ESP32,1239.552696943283,0.67,9.69,-1.47,-0.04,0.19,0.0,Unmarked
MPY ESP32,1239.6576290130615,-4.99,15.95,-16.22,0.42,1.28,-0.14,Unmarked
MPY ESP32,1239.7630739212036,2.73,10.01,-1.63,-0.49,-0.14,0.04,Unmarked
MPY ESP32,1239.8680579662323,-3.36,9.07,-3.2,-0.29,-0.44,-0.04,Unmarked
MPY ESP32,1239.9731509685516,5.97,11.62,-4.3,0.12,-0.44,-0.01,Unmarked
MPY ESP32,1240.0787870883942,5.01,7.2,-7.18,0.88,-0.8,-0.32,Unmarked
MPY ESP32,1240.1824560165405,19.46,2.82,2.62,1.05,-0.76,0.2,Unmarked
MPY ESP32,1240.2878918647766,-2.08,10.2,-2.99,-0.97,-1.45,0.54,Unmarked
MPY ESP32,1240.3925800323486,8.14,0.22,2.14,0.59,-4.37,1.46,Unmarked
MPY ESP32,1240.4975810050964,-1.13,5.54,10.08,-0.8,-3.67,0.11,Unmarked
MPY ESP32,1240.6037549972534,-5.7,7.55,0.37,-3.33,-1.03,-0.02,Unmarked
MPY ESP32,1240.707410812378,-1.74,8.46,4.31,-4.37,-3.13,0.19,Unmarked
MPY ESP32,1240.813185930252,-1.34,7.34,6.91,-1.39,-0.55,-0.1,Unmarked
MPY ESP32,1240.9183259010315,1.7,11.78,1.84,-1.14,0.59,0.54,Unmarked
MPY ESP32,1241.0225992202759,-0.14,9.15,2.65,-0.17,-0.81,-0.05,Unmarked
MPY ESP32,1241.1278698444366,1.9,8.83,3.36,-0.03,0.3,-0.26,Unmarked
MPY ESP32,1241.2331659793854,0.78,9.52,3.28,-0.43,4.33,1.29,Unmarked
MPY ESP32,1241.3380930423737,0.69,9.01,3.25,0.53,-0.33,-0.3,Unmarked
MPY ESP32,1241.4437408447266,1.34,9.92,4.4,0.35,0.15,-0.61,Unmarked
MPY ESP32,1241.5486781597137,-0.15,8.69,3.63,0.53,0.19,-0.52,Unmarked
MPY ESP32,1241.6529359817505,-1.17,8.3,-2.3,2.69,4.01,-0.71,Unmarked
MPY ESP32,1241.757954120636,-5.85,10.5,-0.38,-4.37,4.33,0.02,Unmarked
MPY ESP32,1241.8638708591461,-4.43,10.0,-3.74,1.14,-3.61,-1.18,Unmarked
MPY ESP32,1241.9688889980316,-3.37,10.21,-1.24,0.08,0.21,-0.01,Unmarked
MPY ESP32,1242.0737299919128,-2.1,9.38,-0.47,0.13,-0.11,-0.1,Unmarked
MPY ESP32,1242.178143978119,-2.49,9.54,-1.34,-0.08,-0.24,0.03,Unmarked
MPY ESP32,1242.2829611301422,-1.77,9.29,-0.65,-0.08,0.05,0.02,Unmarked
MPY ESP32,1242.3879091739655,-0.36,9.54,-0.03,0.28,-0.62,-0.07,Unmarked
MPY ESP32,1242.4928939342499,-0.76,9.88,-0.41,0.02,-0.08,-0.0,Unmarked
MPY ESP32,1242.5979828834534,-3.36,9.81,-0.97,-0.03,-0.12,0.05,Unmarked
MPY ESP32,1242.703383922577,-3.83,8.67,-1.09,0.21,-0.11,0.22,Unmarked
MPY ESP32,1242.8083350658417,-1.76,4.2,3.04,-1.61,-1.32,0.94,Unmarked
MPY ESP32,1242.9136021137238,-1.64,9.77,0.79,-0.67,1.3,0.53,Unmarked
MPY ESP32,1243.0180139541626,-1.72,10.91,-0.44,0.61,0.3,-0.22,Unmarked
MPY ESP32,1243.1225759983063,-0.06,6.85,0.99,1.1,0.74,-1.1,Unmarked
MPY ESP32,1243.2284128665924,-4.27,8.21,0.33,-0.13,0.19,-0.04,Unmarked
MPY ESP32,1243.3331608772278,-2.35,8.33,-1.38,-0.03,0.07,0.07,Unmarked
MPY ESP32,1243.4376418590546,-1.58,9.7,-0.48,-0.01,-0.19,-0.03,Unmarked
MPY ESP32,1243.5432078838348,-2.28,9.89,-0.91,0.09,-0.05,-0.11,Unmarked
MPY ESP32,1243.6483051776886,-2.7,9.08,-1.09,0.32,0.08,-0.21,Unmarked
MPY ESP32,1243.7525629997253,-2.21,9.43,-1.03,0.13,-0.04,-0.09,Unmarked
MPY ESP32,1243.858155965805,-2.35,9.29,-1.19,-0.0,-0.09,0.0,Unmarked
MPY ESP32,1243.9636490345001,-2.52,9.22,-0.74,0.01,-0.12,-0.0,Unmarked
MPY ESP32,1244.0682120323181,-3.07,9.33,-1.04,0.0,0.03,-0.04,Unmarked
MPY ESP32,1244.1726231575012,-2.11,9.51,-1.04,-0.02,-0.09,-0.09,Unmarked
MPY ESP32,1244.278652191162,-2.03,8.82,-0.78,0.09,-0.2,-0.01,Unmarked
MPY ESP32,1244.3826208114624,-2.45,9.33,-0.95,-0.08,0.02,0.06,Unmarked
MPY ESP32,1244.5179708003998,-2.5,9.1,-0.8,-0.07,0.12,-0.0,Unmarked
MPY ESP32,1244.5930659770966,-3.03,9.43,-0.95,-0.06,-0.05,0.04,Unmarked
MPY ESP32,1244.6989409923553,-2.98,9.24,-0.73,0.01,0.01,0.03,Unmarked
MPY ESP32,1244.8049058914185,-2.22,9.37,-1.51,0.02,-0.07,-0.03,Unmarked
MPY ESP32,1244.9085848331451,-2.19,9.41,-1.08,0.02,-0.01,-0.05,Unmarked
MPY ESP32,1245.0131499767303,-2.2,9.0,-1.01,-0.03,0.05,0.04,Unmarked
MPY ESP32,1245.118756055832,-3.71,9.86,-1.72,-0.12,-0.01,0.02,Unmarked
MPY ESP32,1245.2236030101776,-2.54,9.45,-0.74,-0.01,-0.11,-0.03,Unmarked
MPY ESP32,1245.3284420967102,-2.62,8.99,-0.58,-0.29,0.02,0.12,Unmarked
MPY ESP32,1245.4339549541473,-2.49,9.38,-1.0,-0.06,-0.27,-0.02,Unmarked
MPY ESP32,1245.5386300086975,-1.68,9.09,-1.12,-0.09,-0.03,-0.01,Unmarked
MPY ESP32,1245.6426191329956,-2.18,8.61,-0.75,-0.01,0.02,-0.04,Unmarked
MPY ESP32,1245.7480380535126,-2.74,8.94,-0.57,-0.01,-0.12,-0.0,Unmarked
MPY ESP32,1245.854747056961,-3.68,9.28,0.17,-0.04,-0.11,-0.01,Unmarked
MPY ESP32,1245.95858502388,-3.12,9.01,-0.44,0.19,0.03,-0.1,Unmarked
MPY ESP32,1246.0635559558868,-2.74,8.51,-0.07,0.13,0.05,-0.62,Unmarked
MPY ESP32,1246.1686749458313,-4.81,8.76,-1.02,-0.36,0.09,0.15,Unmarked
MPY ESP32,1246.2738149166107,-2.68,9.42,-1.18,-0.09,-0.1,0.04,Unmarked
MPY ESP32,1246.3786051273346,-1.61,8.7,-0.92,-0.12,-0.22,0.22,Unmarked
MPY ESP32,1246.4834520816803,-3.41,9.25,-0.93,0.29,-0.24,-0.2,Unmarked
MPY ESP32,1246.5882091522217,-3.38,8.77,-1.42,-0.21,-0.09,0.24,Unmarked
MPY ESP32,1246.6947090625763,-2.85,9.53,-1.09,-0.09,-0.16,0.01,Unmarked
MPY ESP32,1246.7989020347595,-3.04,9.29,-0.9,0.08,-0.49,-0.09,Unmarked
MPY ESP32,1246.9029071331024,-2.73,9.17,-1.07,-0.09,0.26,0.07,Unmarked
MPY ESP32,1247.0080559253693,-2.69,8.96,-0.67,0.01,0.1,0.0,Unmarked
MPY ESP32,1247.1125512123108,-5.47,8.26,-0.7,-0.49,-0.36,-0.03,Unmarked
MPY ESP32,1247.218335866928,-2.95,9.48,-0.7,-0.23,-0.31,-0.09,Unmarked
MPY ESP32,1247.3236470222473,-2.58,9.37,-0.57,-0.03,0.06,0.06,Unmarked
MPY ESP32,1247.4286630153656,-3.65,9.07,-0.37,-0.05,0.34,0.09,Unmarked
MPY ESP32,1247.5327880382538,-2.82,9.13,-0.62,0.04,-0.06,0.03,Unmarked
MPY ESP32,1247.6378381252289,-3.86,8.91,-0.34,-0.06,-0.03,0.09,Unmarked
MPY ESP32,1247.7428531646729,-2.48,9.33,-0.85,0.14,-0.12,-0.0,Unmarked
MPY ESP32,1247.8484399318695,-0.82,9.11,-0.74,0.23,-0.61,0.01,Unmarked
MPY ESP32,1247.9529180526733,-6.62,7.27,-0.49,0.33,-0.51,-0.21,Unmarked
MPY ESP32,1248.0579051971436,3.1,10.67,0.93,-0.15,0.5,0.03,Unmarked
MPY ESP32,1248.1632969379425,-8.21,2.3,-3.81,-0.58,0.05,0.07,Unmarked
MPY ESP32,1248.2681300640106,0.87,9.65,2.83,-0.96,0.67,0.71,Unmarked
MPY ESP32,1248.3735401630402,-2.5,9.46,1.94,-0.1,-1.64,0.16,Unmarked
MPY ESP32,1248.478108882904,-1.37,10.34,-0.5,0.86,-1.76,-0.52,Unmarked
MPY ESP32,1248.5828368663788,-6.44,9.06,-2.83,-0.48,-0.6,0.12,Unmarked
MPY ESP32,1248.6879570484161,-6.43,6.1,1.51,0.51,-1.64,-1.18,Unmarked
MPY ESP32,1248.7934398651123,-2.91,10.77,1.36,-0.44,-0.48,0.25,Unmarked
MPY ESP32,1248.8988189697266,0.48,10.24,3.14,-0.18,0.09,-0.58,Unmarked
MPY ESP32,1249.003613948822,-19.61,4.02,-10.64,4.33,-4.37,-4.37,Unmarked
MPY ESP32,1249.1074690818787,-5.07,8.81,5.15,-3.96,-4.37,-0.02,Unmarked
MPY ESP32,1249.213585138321,4.08,-0.74,3.93,-1.63,-3.56,-2.56,Unmarked
MPY ESP32,1249.3188199996948,-2.74,13.96,4.77,0.39,1.95,-4.37,Unmarked
MPY ESP32,1249.4228999614716,-10.36,0.57,7.13,-0.32,-1.51,-1.18,Unmarked
MPY ESP32,1249.5280570983887,-9.54,2.24,5.32,-0.3,1.71,-0.15,Unmarked
MPY ESP32,1249.6486871242523,-6.5,3.86,4.99,0.22,-1.16,0.67,Unmarked
MPY ESP32,1249.7386701107025,-9.72,5.06,3.07,-0.44,1.02,1.93,Unmarked
MPY ESP32,1249.843759059906,-9.53,3.91,3.97,-1.06,0.47,0.41,Unmarked
MPY ESP32,1249.9488220214844,-11.91,3.48,5.93,-0.53,-1.42,-4.37,Unmarked
MPY ESP32,1250.053188085556,-7.4,0.57,4.19,-0.07,-3.97,-0.19,Unmarked
MPY ESP32,1250.1586711406708,-6.27,-4.32,8.18,-0.84,1.68,-0.16,Unmarked
MPY ESP32,1250.2651901245117,-5.54,-4.64,6.94,-0.28,-2.29,0.38,Unmarked
MPY ESP32,1250.3685200214386,-11.44,-19.61,-3.08,4.33,-4.37,4.33,Unmarked
MPY ESP32,1250.4737288951874,15.95,-3.2,1.3,4.33,-4.37,4.33,Unmarked
MPY ESP32,1250.5779769420624,2.2,12.76,-4.75,-3.06,1.78,-2.34,Unmarked
MPY ESP32,1250.6818130016327,-0.15,0.49,1.87,1.01,4.33,-0.61,Unmarked
MPY ESP32,1250.787847995758,-13.42,4.47,2.25,-4.37,4.33,3.43,Unmarked
MPY ESP32,1250.9081110954285,-7.81,3.14,1.3,-2.74,-1.63,1.48,Unmarked
MPY ESP32,1250.99782705307,-7.96,5.29,3.65,-3.75,4.33,0.63,Unmarked
MPY ESP32,1251.1041231155396,-8.45,5.57,4.42,-2.53,-1.19,0.36,Unmarked
MPY ESP32,1251.2086288928986,-6.94,9.02,2.12,-0.87,-1.23,1.68,Unmarked
MPY ESP32,1251.3136670589447,-5.24,5.71,2.03,-0.13,1.68,1.85,Unmarked
MPY ESP32,1251.4188511371613,-5.86,5.26,3.42,0.37,2.24,1.46,Unmarked
MPY ESP32,1251.5237131118774,-5.53,11.9,1.86,0.23,-0.49,-0.11,Unmarked
MPY ESP32,1251.6289370059967,-4.3,7.67,2.53,-0.27,1.41,0.64,Unmarked
MPY ESP32,1251.7338070869446,-5.17,9.55,1.66,0.07,0.02,0.23,Unmarked
